 2000 PF30 37.907 114 7.9 20040714 12.1 337.2 293.7 6.3 0.501 75.939
 2000 PE30 35.686 72.630 6.2 20040714 17.4 146.9 127.4 18.4 0.341 54.158
 2000 OO67 20.765 1008 9.1 20040714 360.0 212.4 142.4 20.1 0.960 514
 2000 OM67 39.176 155 6.4 20040714 5.9 348.5 327.1 23.4 0.598 97.336
 2000 GM137 6.928 8.849 14.3 20040714 39.5 123.8 89.7 15.8 0.122 7.888
 2000 FZ53 12.394 35.363 11.4 20040714 40.1 291.7 202.4 34.8 0.481 23.878
 2000 CR105 44.288 410 6.1 20040714 4.1 317.3 128.3 22.7 0.805 227
 2000 CQ105 34.794 80.158 5.9 20040714 312.1 102.4 130.6 19.6 0.395 57.476
 2000 CP105 34.478 132 7.7 20000206 359.7 1.9 133.1 19.4 0.585 83.164
 2000 CO104 20.599 27.934 10.0 20040714 23.7 138.8 353.3 3.1 0.151 24.266
 1999 XX143 9.711 26.258 8.5 20040714 146.1 215.9 103.8 6.8 0.460 17.984
 1999 RZ215 30.956 170 7.8 20040714 2.0 336.2 341.6 25.6 0.692 100
 1999 RJ215 34.657 83.100 7.4 20040714 357.9 43.7 315.0 19.7 0.411 58.878
 1999 RD215 37.599 205 7.5 20040714 4.2 138.2 210.3 26.0 0.689 121
 1999 RZ214 37.155 137 7.9 19991009 8.4 117.7 214.8 20.3 0.574 87.187
 1999 RU214 30.378 161 7.3 19991009 345.4 261.6 137.8 4.2 0.682 95.528
 1999 JV127 10.719 22.729 10.4 19990502 179.4 0.1 3.1 25.5 0.359 16.724
 1999 HD12 8.898 33.747 12.8 19990502 23.8 288.8 177.7 10.1 0.583 21.322
 1999 HW11 39.204 66.808 6.5 20040714 29.6 324.9 198.4 17.2 0.260 53.006
 1999 DP8 34.741 197 8.9 19990211 13.9 283.5 136.9 38.4 0.700 116
 1999 DG8 33.012 131 8.1 19990211 33.6 72.7 323.0 40.0 0.598 82.215
 1999 CC158 39.178 69.420 5.7 20040714 31.7 102.5 337.1 18.7 0.278 54.299
 1999 CG119 35.093 64.972 7.6 20040714 319.7 255.4 304.3 16.6 0.299 50.032
 1999 CF119 38.667 142 7.3 20040714 357.3 200.4 303.4 19.7 0.572 90.371
 1999 CZ118 37.719 197 7.9 20040714 352.4 235.8 345.2 27.7 0.679 117
 1999 CY118 34.614 150 8.7 20040714 359.5 15.1 163.1 25.5 0.624 92.145
 1999 CV118 37.583 68.724 7.4 20040714 20.2 149.1 305.6 5.5 0.293 53.153
 1998 XY95 37.222 92.178 6.2 20040714 340.9 89.7 47.4 6.7 0.425 64.700
 1996 RX33 19.009 28.728 9.3 19960914 0.0 200.5 145.4 9.4 0.204 23.868
 1996 AS20 13.565 58.009 9.3 19960118 9.7 265.5 183.7 10.6 0.621 35.787
 1996 AR20 5.666 24.729 14.0 19960118 8.6 107.9 330.1 6.2 0.627 15.197
 1995 SN55 7.938 39.190 6.0 19950920 180.2 49.3 144.6 5.0 0.663 23.564
 1994 TA 11.710 21.795 11.5 20040714 104.6 153.7 137.8 5.4 0.301 16.752
 2002 PN34 13.328 48.235 8.2 20040714 5.6 358.2 299.2 16.7 0.567 30.782
 1998 WA31 31.529 78.538 7.5 20040714 33.2 309.5 20.8 9.5 0.427 55.034
 2003 FX128 17.835 189 6.3 20040714 5.1 320.0 171.9 22.3 0.828 104
 2001 BL41 6.900 12.663 11.7 20040714 75.9 132.9 281.2 12.5 0.295 9.781
 2000 FE8 33.090 78.783 6.7 20040714 19.0 143.7 3.9 5.9 0.408 55.937
 2000 EE173 22.592 77.399 8.6 20040714 357.3 235.4 294.0 5.9 0.548 49.99
 2000 EC98 5.866 15.652 9.5 20040714 249.8 162.5 173.3 4.3 0.455 10.759
 2000 CM114 35.563 84.705 6.8 20040714 331.8 250.8 312.3 19.7 0.409 60.134
 2002 GB10 15.189 35.296 7.8 20040714 4.1 239.1 315.5 13.3 0.398 25.242
 2000 QC243-Bienor 13.135 19.795 7.6 20040714 233.3 153.2 337.9 20.8 0.202 16.465
 2000 PJ30 28.533 216 8.0 20040714 8.4 303.4 293.3 5.7 0.767 122
 1998 TF35-Cyllarus 16.282 36.061 9.3 20040714 39.8 301.3 52.0 12.6 0.378 26.171
 1998 SG35-Okyrhoe 5.803 10.996 11.3 20040714 307.7 337.9 173.2 15.6 0.309 8.400
 1998 QM107-Pelion 17.250 22.627 10.4 20040714 47.8 152.6 127.1 9.4 0.135 19.939
 1995 TL8 40.093 64.562 5.4 20040714 31.6 83.6 261.2 0.2 0.234 52.327
 1999 OX3 17.555 46.577 6.8 20040714 321.0 144.6 259.3 2.6 0.453 32.066
 2002 CR46 17.528 59.170 7.2 20040714 357.3 158.8 352.0 2.4 0.543 38.349
 2001 UR163 36.861 65.840 4.2 20040714 66.4 342.1 302.3 0.8 0.282 51.351
 1999 HB12 32.614 79.604 7.2 20040714 347.8 66.0 166.4 13.1 0.419 56.109
 1998 BU48 20.617 46.336 7.2 20040714 49.6 283.2 132.7 14.2 0.384 33.476
 2001 PT13-Thereus 8.519 12.711 9.0 20040714 56.4 86.3 205.3 20.4 0.197 10.615
 1999 UG5-Elatus 7.262 16.376 10.1 20040714 53.0 281.8 87.3 5.3 0.386 11.819
 1999 TD10 12.290 179 8.8 20040714 1.8 172.6 184.7 6.0 0.872 95.703
 1999 DE9 32.310 79.932 4.7 20040714 15.5 160.1 322.9 7.6 0.424 56.121
 1996 GQ21 38.238 151 5.2 20040714 5.8 356.5 194.1 13.3 0.596 94.699
 1996 TL66 35.033 132 5.4 20040714 1.4 184.8 217.8 24.0 0.580 83.325
 1995 DW2-Hylonome 18.864 31.436 8.0 20040714 26.1 6.3 178.1 4.1 0.250 25.150
 1997 CU26-Chariklo 13.075 18.657 6.4 20040714 3.1 241.9 300.4 23.4 0.176 15.866
 1995 GO-Asbolus 6.835 29.028 9.0 20040714 9.3 290.2 6.0 17.6 0.619 17.932
 1993 HA2-Nessus 11.779 37.273 9.6 20040714 36.9 170.3 31.2 15.6 0.520 24.526
 1992 AD-Pholus 8.710 32.136 7.0 20040714 49.9 355.2 119.3 24.7 0.574 20.423
 1977 UB-Chiron 8.440 18.868 6.5 20040714 60.0 339.4 209.3 6.9 0.382 13.654
