 2321 Luznice 1999 08 10.000 23.91356 3.0043044 0.0657202 358.55858 46.00274 7.81222 11.5 0.15
 2322 Kitt-Peak 1999 08 10.000 335.96307 2.2928507 0.0423074 191.56925 194.99312 2.39911 12.7 0.15
 2323 Zverev 1999 08 10.000 330.88023 3.1393884 0.1532065 92.38125 6.53795 4.63403 10.7 0.15
 2324 Janice 1999 08 10.000 94.26563 3.1053153 0.1649167 298.84958 321.07691 0.40058 11.3 0.15
 2325 Chernykh 1999 08 10.000 162.36562 3.1516384 0.1638131 266.29949 140.00152 1.91197 11.9 0.15
 2326 Tololo 1999 08 10.000 311.24158 2.8603639 0.1599752 258.28326 156.26484 15.13705 11.1 0.15
 2327 Gershberg 1999 08 10.000 66.56393 2.3677064 0.1295947 210.65834 175.13310 4.03116 13.9 0.15
 2328 Robeson 1999 08 10.000 271.08109 2.3423105 0.1437671 340.50554 182.38024 9.99927 12.5 0.15
 2329 Orthos 1999 08 10.000 56.15936 2.4016376 0.6588708 145.83396 169.50079 24.42864 14.9 0.15
 2330 Ontake 1999 08 10.000 219.46906 3.1781627 0.0430998 141.26875 140.86665 8.66254 11.3 0.15
 2331 Parvulesco 1999 08 10.000 302.87481 2.4260672 0.2227471 222.44797 255.70487 3.71550 12.2 0.15
 2332 Kalm 1999 08 10.000 274.34861 3.0734155 0.0633255 234.83463 61.69990 14.58092 10.6 0.15
 2333 Porthan 1999 08 10.000 64.69804 2.6463557 0.1367095 98.14607 40.33282 11.92811 11.5 0.15
 2334 Cuffey 1999 08 10.000 311.86459 2.2685189 0.0755242 111.89259 121.14244 4.08532 13.5 0.15
 2335 James 1999 08 10.000 329.75237 2.1236940 0.3595177 79.37787 20.12234 36.33699 13.8 0.15
 2336 Xinjiang 1999 08 10.000 7.08163 3.1966625 0.1474144 35.75182 87.42416 2.78356 11.4 0.15
 2337 Boubin 1999 08 10.000 135.09005 2.5948080 0.1685431 27.08201 37.54688 14.34390 12.0 0.15
 2338 Bokhan 1999 08 10.000 253.56465 2.8340282 0.0603035 200.55424 112.83569 3.20435 11.9 0.15
 2339 Anacreon 1999 08 10.000 253.28239 2.5276627 0.1954211 340.88632 12.19861 4.85408 13.49 0.15
 2340 Hathor 1999 08 10.000 237.74598 0.8437821 0.4499551 39.79817 211.63671 5.84999 19.2 0.15
 2341 Aoluta 1999 08 10.000 344.78346 2.2123039 0.1523893 347.24239 61.72182 4.07702 12.5 0.15
 2342 Lebedev 1999 08 10.000 117.85309 3.2232311 0.1332341 209.24853 194.78368 0.33899 11.7 0.15
 2343 Siding Spring 1999 08 10.000 175.48488 2.3349044 0.2556743 155.02776 218.32127 1.76217 13.4 0.15
 2344 Xizang 1999 08 10.000 141.45356 2.7523717 0.1896874 238.88652 99.57442 3.89751 12.1 0.15
 2345 Fucik 1999 08 10.000 156.68162 3.0169613 0.0757489 140.43241 304.14498 9.14896 10.80 0.15
 2346 Lilio 1999 08 10.000 95.92499 2.3703836 0.1560264 105.53418 245.01260 5.92905 11.9 0.15
 2347 Vinata 1999 08 10.000 183.69492 3.0992501 0.2042394 108.21213 290.87293 13.09009 11.3 0.15
 2348 Michkovitch 1999 08 10.000 107.20476 2.3975219 0.1704381 295.77764 186.57123 4.67297 12.4 0.15
 2349 Kurchenko 1999 08 10.000 78.22891 2.7682699 0.1196533 217.47148 133.41239 17.47100 11.9 0.15
 2350 von Lude 1999 08 10.000 168.89987 2.2422785 0.1264173 287.72677 141.21787 5.07379 13.4 0.15
 2351 O'Higgins 1999 08 10.000 226.85888 2.5294253 0.1869655 61.18512 333.23958 3.73800 12.8 0.15
 2352 Kurchatov 1999 08 10.000 178.55302 3.1078601 0.1143078 113.28696 232.67418 14.75486 11.1 0.15
 2353 Alva 1999 08 10.000 75.02073 2.8049396 0.1142855 299.80182 25.03637 4.80223 11.8 0.15
 2354 Lavrov 1999 08 10.000 203.98768 2.7317121 0.1032807 189.18460 176.22278 3.25810 11.8 0.15
 2355 Nei-Monggol 1999 08 10.000 43.32449 3.0234366 0.1179213 281.22488 54.02431 10.00746 11.4 0.15
 2356 Hirons 1999 08 10.000 355.58013 3.2364170 0.0390704 11.92650 189.25870 15.59621 10.8 0.15
 2357 Phereclos 1999 08 10.000 74.11027 5.1882310 0.0448210 73.30631 179.38937 2.66890 8.94 0.15
 2358 Bahner 1999 08 10.000 78.73626 3.0220538 0.0972391 45.77224 344.98446 9.71981 11.0 0.15
 2359 Debehogne 1999 08 10.000 59.14916 2.4262113 0.1140579 76.72274 206.25573 4.33368 12.9 0.15
 2360 Volgo-Don 1999 08 10.000 154.69573 2.6739396 0.1928943 2.44577 38.49549 3.39362 12.4 0.15
 2361 Gogol 1999 08 10.000 122.59342 3.1368683 0.1424782 87.89848 43.15016 1.62564 11.7 0.15
 2362 Mark-Twain 1999 08 10.000 13.30700 2.1957223 0.1934399 350.42196 9.20568 3.95593 13.7 0.15
 2363 Cebriones 1999 08 10.000 69.75318 5.1483309 0.0368252 53.90288 211.87324 32.22591 9.11 0.15
 2364 Seillier 1999 08 10.000 271.41214 3.1743781 0.1366908 170.73687 42.93917 10.71708 10.7 0.15
 2365 Interkosmos 1999 08 10.000 197.20175 2.5435986 0.1166424 208.63103 283.07938 5.33438 11.7 0.15
 2366 Aaryn 1999 08 10.000 246.99979 2.2402185 0.1274319 110.55957 308.61422 1.08538 13.8 0.15
 2367 Praha 1999 08 10.000 226.06083 2.2066205 0.0997492 297.40990 191.05215 1.87302 13.2 0.15
 2368 Beltrovata 1999 08 10.000 70.12077 2.1041376 0.4139349 42.24461 287.77796 5.25050 15.21 0.15
 2369 Chekhov 1999 08 10.000 283.91020 2.7834414 0.0465671 240.82277 48.16735 2.63576 11.8 0.15
 2370 vanAltena 1999 08 10.000 193.10035 2.7133303 0.1850975 314.86130 10.55577 8.27103 12.6 0.15
 2371 Dimitrov 1999 08 10.000 320.33124 2.4402773 0.0128257 287.01088 235.43397 1.77837 12.5 0.15
 2372 Proskurin 1999 08 10.000 328.38194 3.1082771 0.1866170 318.19227 98.37687 2.74758 11.6 0.15
 2373 Immo 1999 08 10.000 318.80369 2.7945789 0.1718738 215.60181 146.67060 10.08225 12.5 0.15
 2374 Vladvysotskij 1999 08 10.000 206.14966 3.0951184 0.2052823 13.28957 347.80044 15.05353 11.5 0.15
 2375 Radek 1999 08 10.000 36.97813 3.1713083 0.2184344 102.54361 110.89085 15.00737 10.61 0.15
 2376 Martynov 1999 08 10.000 277.63168 3.2100586 0.1021040 297.81604 61.92203 3.85789 10.9 0.15
 2377 Shcheglov 1999 08 10.000 33.01622 2.8779425 0.0535140 159.82798 263.00470 1.00426 12.0 0.15
 2378 Pannekoek 1999 08 10.000 99.78592 2.8906193 0.1414845 266.51509 181.32313 14.24324 10.7 0.15
 2379 Heiskanen 1999 08 10.000 58.55994 3.1678540 0.2755410 178.25988 151.19532 0.46748 10.90 0.15
 2380 Heilongjiang 1999 08 10.000 104.29048 2.1921491 0.0593714 108.48142 324.89647 1.92429 13.2 0.15
 2381 Landi 1999 08 10.000 243.22225 2.6096853 0.1687524 277.26274 150.55648 13.60865 11.4 0.15
 2382 Nonie 1999 08 10.000 266.44854 2.7594453 0.3297605 66.35345 246.35974 31.04531 11.4 0.15
 2383 Bradley 1999 08 10.000 194.15185 2.2191340 0.1042998 184.35688 14.61509 3.57233 13.4 0.15
 2384 Schulhof 1999 08 10.000 108.43129 2.6086076 0.1228392 204.49240 8.29692 13.57052 12.2 0.15
 2385 Mustel 1999 08 10.000 355.71083 2.2424670 0.1609457 190.28449 153.37424 4.07678 13.2 0.15
 2386 Nikonov 1999 08 10.000 128.92254 2.8124826 0.1585854 310.15091 5.37032 9.09021 12.2 0.15
 2387 Xi'an 1999 08 10.000 298.87988 3.0275054 0.0766944 35.15523 53.51114 10.97102 11.3 0.15
 2388 Gase 1999 08 10.000 280.41168 2.4484937 0.1826525 253.95435 324.67368 2.21742 12.9 0.15
 2389 Dibaj 1999 08 10.000 289.87642 2.4457136 0.2306613 336.85721 334.25818 7.81252 12.9 0.15
 2390 Nezarka 1999 08 10.000 183.18474 2.6187937 0.1471025 354.40785 326.03752 10.36266 12.2 0.15
 2391 Tomita 1999 08 10.000 79.85964 2.4412387 0.1338025 282.05171 163.54477 3.00305 12.4 0.15
 2392 Jonathan-Murray 1999 08 10.000 74.86151 2.3450036 0.1526394 301.80004 141.40487 3.36228 13.2 0.15
 2393 Suzuki 1999 08 10.000 271.79059 3.2255990 0.1923057 105.71280 226.16346 10.18146 10.5 0.15
 2394 Nadeev 1999 08 10.000 149.55491 3.1871773 0.2032136 301.47340 127.54192 1.62390 11.6 0.15
 2395 Aho 1999 08 10.000 315.48927 3.0808917 0.0532858 157.87465 99.15207 0.30073 12.6 0.15
 2396 Kochi 1999 08 10.000 302.53637 2.7929903 0.0736708 49.66423 158.74248 12.60957 11.6 0.15
 2397 Lappajarvi 1999 08 10.000 179.71971 3.0855440 0.1778967 298.86260 145.94026 10.29595 10.9 0.15
 2398 Jilin 1999 08 10.000 14.74668 2.3920237 0.2357240 11.23467 88.18662 3.73675 13.6 0.15
 2399 Terradas 1999 08 10.000 115.68196 2.2391336 0.1698918 159.44297 146.37837 5.12412 13.2 0.15
 2400 Derevskaya 1999 08 10.000 35.46476 3.0038162 0.0973510 140.85838 172.19815 10.40962 11.9 0.15
 2401 Aehlita 1999 08 10.000 354.03144 2.7697224 0.0571208 37.82029 51.05132 4.33410 12.2 0.15
 2402 Satpaev 1999 08 10.000 316.39493 2.2220929 0.1311020 64.20609 337.90659 5.17332 13.2 0.15
 2403 Sumava 1999 08 10.000 340.36311 2.5468324 0.1277827 39.45144 290.71980 3.29555 12.5 0.15
 2404 Antarctica 1999 08 10.000 250.66333 3.1208956 0.1390919 148.56753 111.03267 2.69112 11.4 0.15
 2405 Welch 1999 08 10.000 343.52835 3.2092549 0.1244370 359.05880 128.52061 2.23514 12.09 0.15
 2406 Orelskaya 1999 08 10.000 35.37256 2.1927114 0.1637758 347.39639 12.69441 2.31108 13.5 0.15
 2407 Haug 1999 08 10.000 252.58338 2.9269509 0.2157012 9.86783 342.57088 2.47270 10.77 0.15
 2408 Astapovich 1999 08 10.000 12.08781 2.6358616 0.2438564 101.89233 164.92499 17.66830 12.5 0.15
 2409 Chapman 1999 08 10.000 312.15755 2.2658795 0.1909059 207.74912 140.87834 3.51033 13.2 0.15
 2410 Morrison 1999 08 10.000 186.54140 2.2166239 0.0622845 62.10987 126.62855 2.39427 13.0 0.15
 2411 Zellner 1999 08 10.000 147.67539 2.2257477 0.0868392 129.82399 131.06236 1.61379 12.75 0.15
 2412 Wil 1999 08 10.000 17.95919 2.6792114 0.1469518 341.48685 303.88790 7.11443 12.0 0.15
 2413 vandeHulst 1999 08 10.000 104.15424 3.0190258 0.1077867 251.97569 166.77558 10.64729 10.8 0.15
 2414 Vibeke 1999 08 10.000 259.13056 3.2002443 0.1245535 50.15836 357.40912 16.74621 11.7 0.15
 2415 Ganesa 1999 08 10.000 18.28404 2.6585315 0.0367849 205.29009 89.86154 2.37470 12.0 0.15
 2416 Sharonov 1999 08 10.000 17.39360 3.0125572 0.0449412 95.66106 148.92780 10.49680 11.4 0.15
 2417 McVittie 1999 08 10.000 96.41446 3.1906805 0.2168915 20.36654 84.74966 3.10517 11.8 0.15
 2418 Voskovec-Werich 1999 08 10.000 7.23820 3.1169753 0.1685664 29.69121 31.78258 1.32757 12.5 0.15
 2419 Moldavia 1999 08 10.000 352.27848 2.2961074 0.0919312 260.30474 168.15968 6.39080 13.6 0.15
 2420 Ciurlionis 1999 08 10.000 268.54763 2.5595215 0.1334517 197.79071 205.83784 14.63707 12.2 0.15
 2421 Nininger 1999 08 10.000 197.92081 3.2354094 0.0513735 268.43933 77.95336 10.16793 10.8 0.15
 2422 Perovskaya 1999 08 10.000 293.73086 2.3278331 0.1991782 52.15633 160.17895 6.40468 13.7 0.15
 2423 Ibarruri 1999 08 10.000 106.81583 2.1879793 0.2828775 79.84494 265.39498 4.05988 13.2 0.15
 2424 Tautenburg 1999 08 10.000 338.81674 2.3496117 0.1333963 92.24710 30.42588 8.91554 12.9 0.15
 2425 Shenzhen 1999 08 10.000 119.45018 2.9991343 0.0975944 245.87648 52.76337 10.87503 11.1 0.15
 2426 Simonov 1999 08 10.000 237.89521 2.9081161 0.1185890 4.93699 237.46592 8.47928 11.4 0.15
 2427 Kobzar 1999 08 10.000 36.75995 2.7397754 0.1648286 170.26402 227.81054 4.15035 12.8 0.15
 2428 Kamenyar 1999 08 10.000 320.71566 3.1673961 0.0868187 356.21883 8.83006 9.34141 11.0 0.15
 2429 Schurer 1999 08 10.000 85.82519 2.5717671 0.1006148 29.37274 18.05444 15.03631 12.2 0.15
 2430 Bruce-Helin 1999 08 10.000 31.19040 2.3630251 0.2149593 309.31977 46.08131 23.42756 12.24 0.15
 2431 Skovoroda 1999 08 10.000 328.21116 2.6468215 0.2790984 338.38640 329.27866 2.96716 12.8 0.15
 2432 Soomana 1999 08 10.000 116.21404 2.3519504 0.1120766 80.79906 8.07162 6.77498 12.8 0.15
 2433 Sootiyo 1999 08 10.000 91.01535 2.6093753 0.2191838 69.25202 188.90888 10.40266 11.8 0.15
 2434 Bateson 1999 08 10.000 68.67316 3.0863855 0.1688136 286.71504 27.52323 15.62816 11.1 0.15
 2435 Horemheb 1999 08 10.000 329.83834 2.2030398 0.2050095 183.52002 162.71361 3.96360 14.9 0.15
 2436 Hatshepsut 1999 08 10.000 169.14377 3.1652789 0.1151644 290.87503 234.36839 4.08646 12.1 0.15
 2437 Amnestia 1999 08 10.000 199.50132 2.1891325 0.1477659 151.04997 219.17222 2.94136 13.1 0.15
 2438 Oleshko 1999 08 10.000 179.90235 2.2447930 0.1081070 171.09346 52.42079 4.90625 12.9 0.15
 2439 Ulugbek 1999 08 10.000 269.92896 3.1240782 0.1671020 337.75760 112.56772 0.27862 11.5 0.15
 2440 Educatio 1999 08 10.000 205.67138 2.2153904 0.1630751 77.23658 227.46642 4.10265 13.1 0.15
 2441 Hibbs 1999 08 10.000 89.17851 2.4084131 0.1921786 216.16261 140.21427 3.73942 13.9 0.15
 2442 Corbett 1999 08 10.000 112.38546 2.3874649 0.1188619 104.21116 190.82626 5.08416 12.8 0.15
 2443 Tomeileen 1999 08 10.000 285.61225 3.0044235 0.0570418 74.58705 118.99732 11.44800 10.2 0.15
 2444 Lederle 1999 08 10.000 236.78726 2.7268372 0.1329714 141.63899 286.33846 15.12221 11.8 0.15
 2445 Blazhko 1999 08 10.000 204.22116 2.2688897 0.1467205 341.07078 86.26784 6.07050 12.3 0.15
 2446 Lunacharsky 1999 08 10.000 332.99801 2.3551555 0.1599647 250.38392 22.37606 3.32308 12.9 0.15
 2447 Kronstadt 1999 08 10.000 142.89262 2.5374404 0.2634379 209.27554 147.03590 8.78506 13.0 0.15
 2448 Sholokhov 1999 08 10.000 37.14693 2.7923006 0.1150063 71.90375 131.36389 17.70595 10.4 0.15
 2449 Kenos 1999 08 10.000 312.13394 1.9089561 0.1682291 102.06288 179.98937 24.98239 14.26 0.15
 2450 Ioannisiani 1999 08 10.000 71.92512 3.1111272 0.1153546 93.39153 117.42566 2.51846 11.3 0.15
 2451 Dollfus 1999 08 10.000 105.99366 2.7249340 0.1514449 324.23301 332.23035 8.57443 12.1 0.15
 2452 Lyot 1999 08 10.000 93.91814 3.1512794 0.1253266 193.28044 3.41085 11.81565 11.9 0.15
 2453 Wabash 1999 08 10.000 306.43784 3.0189580 0.1089426 343.10542 12.20238 10.32757 11.2 0.15
 2454 Olaus-Magnus 1999 08 10.000 72.30198 2.2516920 0.2031554 75.85091 247.88964 4.72935 13.5 0.15
 2455 Somville 1999 08 10.000 258.72146 2.7265501 0.0878274 116.17645 301.01861 7.53400 11.7 0.15
 2456 Palamedes 1999 08 10.000 8.80447 5.1493816 0.0761947 95.14706 327.45735 13.89394 9.6 0.15
 2457 Rublyov 1999 08 10.000 358.81828 2.6405376 0.0658695 78.09652 140.84396 6.26260 12.7 0.15
 2458 Veniakaverin 1999 08 10.000 21.74235 3.1390946 0.1276044 184.37528 128.55253 2.07579 11.8 0.15
 2459 Spellmann 1999 08 10.000 57.63007 3.0210264 0.0656013 217.34417 216.49117 9.67390 12.0 0.15
 2460 Mitlincoln 1999 08 10.000 102.59459 2.2573638 0.1099821 304.14967 176.24414 3.73888 12.5 0.15
 2461 Clavel 1999 08 10.000 278.06528 3.1919379 0.1528321 227.09233 116.26157 2.50459 11.4 0.15
 2462 Nehalennia 1999 08 10.000 357.23027 2.4091137 0.1400106 53.74167 99.83404 2.98684 14.1 0.15
 2463 Sterpin 1999 08 10.000 274.28916 2.6003132 0.1539924 264.57866 179.18999 13.40425 11.8 0.15
 2464 Nordenskiold 1999 08 10.000 308.29578 3.1670897 0.2166719 77.84152 8.70086 0.86100 11.5 0.15
 2465 Wilson 1999 08 10.000 4.58956 2.7522470 0.0732211 4.29297 294.38001 3.85255 12.0 0.15
 2466 Golson 1999 08 10.000 115.12144 2.6362912 0.1660523 194.28368 159.92967 5.09396 12.1 0.15
 2467 Kollontai 1999 08 10.000 11.81983 2.2134659 0.1603978 17.80648 309.43760 5.80154 13.0 0.15
 2468 Repin 1999 08 10.000 200.23511 2.3264974 0.1557636 97.47004 216.64245 5.72231 12.4 0.15
 2469 Tadjikistan 1999 08 10.000 59.21163 3.1203244 0.1262114 140.85720 152.31972 9.66871 11.6 0.15
 2470 Agematsu 1999 08 10.000 104.15643 2.8873087 0.0130415 76.42636 79.69774 3.11268 12.0 0.15
 2471 Ultrajectum 1999 08 10.000 232.76707 2.9974512 0.0885055 276.12694 16.46901 10.29832 11.9 0.15
 2472 Bradman 1999 08 10.000 279.78916 2.2655070 0.0932566 159.77991 344.87108 5.10944 13.1 0.15
 2473 Heyerdahl 1999 08 10.000 143.32617 2.2422287 0.1346388 230.71586 185.83321 5.18823 13.2 0.15
 2474 Ruby 1999 08 10.000 243.76533 2.6855888 0.2175640 14.21230 238.12046 7.49460 11.8 0.15
 2475 Semenov 1999 08 10.000 33.66300 3.0362259 0.1089181 176.73710 210.37781 9.09738 11.2 0.15
 2476 Andersen 1999 08 10.000 38.29219 3.0244094 0.1213574 267.62872 82.51210 10.82662 10.9 0.15
 2477 Biryukov 1999 08 10.000 162.81089 2.5569995 0.1524370 86.90336 208.41283 6.08453 12.4 0.15
 2478 Tokai 1999 08 10.000 305.10336 2.2261689 0.0681001 232.75757 228.98453 4.13800 12.8 0.15
 2479 Sodankyla 1999 08 10.000 222.87022 2.3874454 0.1979254 156.66165 314.99634 2.92231 13.1 0.15
 2480 Papanov 1999 08 10.000 323.43522 2.2260294 0.1205058 13.44522 35.31361 2.92113 12.8 0.15
 2481 Burgi 1999 08 10.000 138.28008 2.5676058 0.2654921 317.93138 13.79087 2.26922 13.8 0.15
 2482 Perkin 1999 08 10.000 0.30819 2.9274808 0.0593421 2.74981 103.22212 3.13007 12.7 0.15
 2483 Guinevere 1999 08 10.000 261.93496 3.9740337 0.2734092 183.92749 252.35754 4.49756 10.8 0.15
 2484 Parenago 1999 08 10.000 286.46522 2.3428043 0.2549794 147.55355 204.79204 1.19090 14.0 0.15
 2485 Scheffler 1999 08 10.000 351.00989 3.2155072 0.2154397 348.55691 98.14036 2.78187 12.8 0.15
 2486 Metsahovi 1999 08 10.000 303.92288 2.2691271 0.0799729 100.45837 0.15130 8.40707 12.4 0.15
 2487 Juhani 1999 08 10.000 292.12172 2.3964992 0.1836982 36.92734 347.76770 2.82085 13.2 0.15
 2488 Bryan 1999 08 10.000 281.99521 2.2637216 0.2244575 300.73840 62.52123 6.89030 13.9 0.15
 2489 Suvorov 1999 08 10.000 144.01748 3.1020659 0.1584056 236.53916 56.51098 1.78737 12.0 0.15
 2490 Bussolini 1999 08 10.000 266.94503 2.6084353 0.1330340 210.17149 212.80279 12.98614 11.9 0.15
 2491 Tvashtri 1999 08 10.000 305.97155 1.8776717 0.0540718 357.69218 125.39763 22.86377 13.68 0.15
 2492 Kutuzov 1999 08 10.000 345.09298 3.1802367 0.1495036 260.14379 21.67187 0.83920 11.3 0.15
 2493 Elmer 1999 08 10.000 230.53249 2.7905708 0.1690887 147.17540 206.26981 8.71067 12.5 0.15
 2494 Inge 1999 08 10.000 353.86093 3.1619196 0.0733335 103.91173 283.69888 11.54417 10.6 0.15
 2495 Noviomagum 1999 08 10.000 252.83271 1.9178047 0.1023937 136.26539 199.85496 21.12184 15.5 0.15
 2496 Fernandus 1999 08 10.000 43.52746 2.1702092 0.0330584 292.45955 163.33619 0.91506 13.5 0.15
 2497 Kulikovskij 1999 08 10.000 178.65691 2.5403577 0.2303235 346.04714 307.20511 5.84954 12.9 0.15
 2498 Tsesevich 1999 08 10.000 156.72801 2.9160501 0.0849273 358.51086 332.33259 1.24162 12.0 0.15
 2499 Brunk 1999 08 10.000 113.81790 3.1125392 0.1176688 50.11920 192.29737 0.73014 12.1 0.15
 2500 Alascattalo 1999 08 10.000 299.15444 2.2399681 0.0998941 160.42738 48.12467 6.99427 12.8 0.15
 2501 Lohja 1999 08 10.000 54.08355 2.4211298 0.1956369 227.56563 11.41361 3.32664 12.08 0.15
 2502 Nummela 1999 08 10.000 84.93677 2.9339424 0.2249702 130.65300 15.00351 17.80317 11.7 0.15
 2503 Liaoning 1999 08 10.000 145.55946 2.1927604 0.2129574 15.82242 12.05874 7.11359 13.9 0.15
 2504 Gaviola 1999 08 10.000 72.86765 2.7620385 0.0870107 159.29396 10.30096 4.07163 12.1 0.15
 2505 Hebei 1999 08 10.000 183.40143 3.1401628 0.1735352 209.28949 59.30485 2.08192 11.3 0.15
 2506 Pirogov 1999 08 10.000 123.15389 2.9000893 0.0213357 296.97167 165.05749 2.15958 11.9 0.15
 2507 Bobone 1999 08 10.000 123.63828 2.7821671 0.0818928 98.99610 130.35884 10.30514 11.7 0.15
 2508 Alupka 1999 08 10.000 301.72334 2.3686009 0.1260191 118.84004 191.70941 6.08349 13.5 0.15
 2509 Chukotka 1999 08 10.000 244.40338 2.4571547 0.1912563 347.95162 343.97697 2.84663 12.6 0.15
 2510 Shandong 1999 08 10.000 350.47451 2.2530579 0.1958689 209.43323 103.07050 5.26679 12.60 0.15
 2511 Patterson 1999 08 10.000 161.48729 2.2978543 0.1049774 190.01854 85.66553 8.05415 12.5 0.15
 2512 Tavastia 1999 08 10.000 336.60303 2.2441238 0.1207101 14.24617 69.65417 6.38477 12.7 0.15
 2513 Baetsle 1999 08 10.000 57.05915 2.2860692 0.1808305 97.32544 257.90675 3.16359 13.4 0.15
 2514 Taiyuan 1999 08 10.000 30.74313 2.6513778 0.1016032 12.35784 358.96357 2.35049 12.9 0.15
 2515 Gansu 1999 08 10.000 45.54591 3.1755188 0.2005794 351.49719 55.96381 4.06273 12.6 0.15
 2516 Roman 1999 08 10.000 20.09951 2.2794179 0.1643932 313.08319 123.39435 1.09159 13.7 0.15
 2517 Orma 1999 08 10.000 170.53356 3.1804140 0.1787280 293.01314 72.54176 2.62741 11.7 0.15
 2518 Rutllant 1999 08 10.000 42.15659 2.3086644 0.1718220 37.94665 205.78577 5.92249 13.4 0.15
 2519 Annagerman 1999 08 10.000 149.64356 3.1369948 0.1747546 227.52058 83.89497 2.42341 11.3 0.15
 2520 Novorossijsk 1999 08 10.000 85.92127 3.1041627 0.0989744 319.42627 6.99578 6.23862 12.0 0.15
 2521 Heidi 1999 08 10.000 134.36449 2.7917770 0.0919665 246.70760 281.55933 7.72795 11.7 0.15
 2522 Triglav 1999 08 10.000 20.63358 3.0183482 0.0555847 244.20226 273.07049 8.76504 11.6 0.15
 2523 Ryba 1999 08 10.000 331.52627 3.0166196 0.0422605 284.43722 283.04995 8.89831 11.5 0.15
 2524 Budovicium 1999 08 10.000 124.68938 3.1123434 0.1603376 21.69097 279.22949 0.29000 10.9 0.15
 2525 O'Steen 1999 08 10.000 92.84504 3.1355437 0.1922393 284.27921 87.10088 2.77458 10.5 0.15
 2526 Alisary 1999 08 10.000 334.99744 3.1396659 0.1804421 60.45795 17.14024 3.28173 11.9 0.15
 2527 Gregory 1999 08 10.000 218.00318 2.4665289 0.1848212 177.70029 186.58342 2.61222 13.0 0.15
 2528 Mohler 1999 08 10.000 100.02858 3.1364265 0.1819537 183.25495 162.80100 0.50656 12.6 0.15
 2529 Rockwell Kent 1999 08 10.000 179.40694 2.5331458 0.0962839 114.80337 207.46084 4.39639 12.7 0.15
 2530 Shipka 1999 08 10.000 319.78671 3.0174999 0.1238882 158.19142 199.01725 10.10325 11.7 0.15
 2531 Cambridge 1999 08 10.000 26.56005 3.0095144 0.0544433 38.50243 104.57695 11.03646 10.9 0.15
 2532 Sutton 1999 08 10.000 70.93839 2.3718923 0.1714148 7.62691 345.28657 4.34143 12.7 0.15
 2533 Fechtig 1999 08 10.000 64.67046 3.1024043 0.1618840 220.44776 201.55692 1.56015 11.7 0.15
 2534 Houzeau 1999 08 10.000 74.69183 3.1356161 0.1813356 200.84292 168.23719 0.80533 10.9 0.15
 2535 Hameenlinna 1999 08 10.000 44.06535 2.2398014 0.0797951 309.34840 172.93805 3.42692 12.5 0.15
 2536 Kozyrev 1999 08 10.000 20.43964 2.3063008 0.2277313 89.96430 275.47708 4.87076 13.0 0.15
 2537 Gilmore 1999 08 10.000 18.92680 2.6577574 0.1724042 18.86944 335.33736 12.94015 12.7 0.15
 2538 Vanderlinden 1999 08 10.000 100.53085 2.2396421 0.1293602 28.77231 50.44988 4.76950 13.7 0.15
 2539 Ningxia 1999 08 10.000 63.13518 2.2619342 0.1687996 214.80128 193.50389 3.97764 14.3 0.15
 2540 Blok 1999 08 10.000 127.03808 2.1967369 0.0512098 261.77552 183.64213 1.26183 13.1 0.15
 2541 Edebono 1999 08 10.000 187.06686 2.9367231 0.0783081 330.52101 77.22567 3.20190 12.1 0.15
 2542 Calpurnia 1999 08 10.000 168.29265 3.1289173 0.0790512 35.36513 146.57315 4.63035 11.4 0.15
 2543 Machado 1999 08 10.000 134.93864 3.0826124 0.2927916 286.50034 41.12679 15.06284 11.0 0.15
 2544 Gubarev 1999 08 10.000 152.62785 2.3755688 0.2383285 261.40924 305.84780 22.52906 12.3 0.15
 2545 Verbiest 1999 08 10.000 40.88804 2.2289912 0.1253000 105.60011 322.88564 5.96807 13.0 0.15
 2546 Libitina 1999 08 10.000 276.96356 2.5998171 0.1910805 233.33567 315.61752 10.36777 12.0 0.15
 2547 Hubei 1999 08 10.000 173.63386 2.3859756 0.1281541 16.40998 348.67980 6.19222 14.0 0.15
 2548 Leloir 1999 08 10.000 206.37718 2.6325460 0.1017327 290.76908 299.82107 18.13852 12.8 0.15
 2549 Baker 1999 08 10.000 1.13787 3.1882382 0.1842468 202.16847 196.65242 0.06070 12.7 0.15
 2550 Houssay 1999 08 10.000 348.21428 3.1889192 0.1787194 244.65286 158.69005 10.40060 11.2 0.15
 2551 Decabrina 1999 08 10.000 58.87467 3.1430585 0.1817451 28.82952 11.15538 0.63948 12.1 0.15
 2552 Remek 1999 08 10.000 253.81757 2.1471780 0.1879097 343.34556 343.76594 0.90405 14.6 0.15
 2553 Viljev 1999 08 10.000 119.44459 3.0845809 0.0534001 239.59169 120.48097 5.24753 11.3 0.15
 2554 Skiff 1999 08 10.000 250.18647 2.2633443 0.1453215 333.07454 296.65133 4.85726 13.0 0.15
 2555 Thomas 1999 08 10.000 287.66723 2.8685557 0.0826959 91.07685 283.90241 0.90103 11.9 0.15
 2556 Louise 1999 08 10.000 316.11373 2.1627073 0.0364899 345.41292 126.57076 2.78711 13.4 0.15
 2557 Putnam 1999 08 10.000 341.19419 2.3500841 0.1557142 189.37567 188.38743 6.05774 12.5 0.15
